"hep-ph/9611258","Ed Stoeffhaas","O. J. P. Eboli, E. M. Gregores, and F. Halzen","(No) Color in QCD: Charmonium, Charm and Rapidity Gaps","15 pages, Latex, uses sprocl.sty. 13 postscript figures embedded
  using epsf.sty and epsfig.sty. Talk presented by F. Halzen at the 26th
  International Symposium on Multiparticle Dynamics (ISMD96), Faro, Portugal,
  1996. Compressed postscript version of complete paper also available at
  http://phenom.physics.wisc.edu/pub/preprints/1996/madph-96-965.ps.Z or at
  ftp://phenom.physics.wisc.edu/pub/preprints/1996/madph-96-965.ps.Z",,,"MADPH-96-965","hep-ph",,"  The reason why some data on the production of $\psi$- and $\Upsilon$-states
disagree with QCD predictions, occasionally by well over one order of
magnitude, is that the traditional method for performing the perturbative
calculation of the cross section is simply wrong. The key mistake is to require
that the heavy quark pair forms a color singlet at short distances, given that
there is an infinite time for soft gluons to readjust the color of the $c \bar
c$ pair before it appears as an asymptotic $\psi$ or, alternatively, $D \bar D$
state. We suspect that the same mistake is made in the description of rapidity
gaps, i.e.\ the production of a color-neutral quark-antiquark pair, in terms of
the exchange of a color neutral gluon pair. The $\psi$ is after all a color
neutral $c \bar c$ pair and we will show that it is produced by the same
dynamics as $D \bar D$ pairs; its color happens to be bleached by soft
final-state interactions. This approach to color is suggestive of the
unorthodox prescription for the production of rapidity gaps in deep inelastic
scattering, proposed by Buchm\""uller and Hebecker. When applied to the
formation of gaps between a pair of high transverse momentum jets in hadron
collisions, the soft color approach suggests a formation rate of gaps in
gluon-gluon subprocesses which is similar or smaller than in quark-quark
induced events. Formation of gaps should increase when increasing transverse
momentum or lowering energy, in contrast with 2-gluon exchange Pomeron models.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 20:41:53 GMT""}]","2007-05-23"
"hep-ph/9611259","Nikolai Uraltsev","N. Uraltsev","Theoretical Aspects of the Heavy Quark Expansion","18 pages, 2 Figures in the text; LaTeX. Invited lecture presented at
  the Workshop ""Beauty `96"", Rome, 17-21 June 1996; Minor stylistic changes,
  typos corrected, a double reference deleted; to appear in Proc. ""Beauty `96""
  (Nucl. Instrum. & Methods A, 1996)","Nucl.Instrum.Meth.A384:17-25,1996","10.1016/S0168-9002(96)01082-0","CERN-TH/96-298, UND-HEP-96-BIG03","hep-ph",,"  I give a brief outline of the theoretical framework for the modern treatment
of the strong interaction effects in heavy quark decays, based on first
principles of QCD. This model-independent approach is required to meet the
precision of current and future experiments. Applications to a few problems of
particular practical interest are reviewed, including the precise determination
of V_{cb} and V_{ub}. I emphasize the peculiarities of simultaneously
accounting for the perturbative and power-suppressed effects necessary for
accurate predictions.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 04:10:13 GMT""},{""version"":""v2"",""created"":""Sun, 15 Dec 1996 18:48:51 GMT""}]","2014-11-17"
"hep-ph/9611261","Bruno Machet","B. Machet","CP violation with two generations and pseudoscalar mesons revisited","13 pages, Latex with amssymbols",,,"PAR-LPTHE 96/45","hep-ph",,"  After developing in ref.[1] a SU(2)left x U(1) gauge theory for J=0 mesons, I
show in the case of two generations that: - the electroweak mass eigenstates
differ, especially in the K and D sector, from what they are assumed to be on
the basis of a classification by the SU(4) group of flavour; - a new mechanism
for CP violation springs out, different from that of the standard model for
quarks which requires at least three generations, and I construct a SU(2)left x
U(1) gauge invariant Lagrangian which is not invariant by CP.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 07:51:04 GMT""}]","2007-05-23"
"hep-ph/9611262","shunzo Kumano","S. Kumano (Saga University)","Flavor asymmetry $\bar u-\bar d$ in the nucleon","6 pages, LATEX with epsf.sty and wrapfig.sty, 4 eps figures. Talk
  given at the Circum-Pan-Pacific Workshop on High Energy Spin Physics. Kobe,
  Japan, October 2 - 4, 1996. Complete postscript file including the figures is
  available at ftp://ftp.cc.saga-u.ac.jp/pub/paper/riko/quantum1 or at
  http://www.cc.saga-u.ac.jp/saga-u/riko/physics/quantum1/structure.html",,,"SAGA-HE-111-96","hep-ph",,"  We give a brief summary of the Gottfried sum rule and a flavor asymmetric
distribution $\bar u-\bar d$ in the nucleon. First, experimental history of the
sum-rule studies is discussed. Second, future prospects for studying the
asymmetry at Fermilab and RHIC are discussed. We also comment on possible
nuclear modification.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 09:59:04 GMT""}]","2007-05-23"
"hep-ph/9611263","Hooman Davoudiasl","Hooman Davoudiasl","Non-linear Sigma Model Solutions for the Disoriented Chiral Condensate
  at O(p^4)","14 pages, 6 postscript figures, RevTex","Phys.Lett. B397 (1997) 234-240","10.1016/S0370-2693(97)00175-5","CALT-68-2084","hep-ph",,"  Boost-invariant (1+1) dimensional solutions for the Disoriented Chiral
Condensate (DCC) are obtained numerically, in the context of the $SU(2)_L
\otimes SU(2)_R$ non-linear sigma model at O(p^4) in the momentum expansion. We
ignore the mass terms in the Lagrangian, as we are mainly interested in the
behavior of the solutions for small values of proper time $\tau$. The solutions
obtained at O(p^4) are matched to those of O(p^2) at a late proper time $\tau
\gg 1/m_\pi$, where $m_\pi = 140$ MeV is the mass of the pion. We find that at
O(p^4) the solutions for the DCC do not have singular behavior at early proper
times $\tau \ll 1/m_\pi$. The solutions indicate that for $\tau \lsim
(0.5-0.8)$ fm the O(p^4) corrections become important. We take the sizes of the
field derivatives to be indicators of the validity of the momentum expansion.
Thus, we deduce that the O(p^4) solutions can be used to represent the
qualitative behavior of the DCC down to proper times of about 0.2 fm. Since
below $\sim 0.2$ fm the formalism is not reliable, we conclude that the
inclusion of higher order terms beyond O(p^4) is not needed to extend the
validity of the solutions to earlier proper times.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 11:04:13 GMT""}]","2016-09-06"
"hep-ph/9611264",,"Miguel A. Sanchis-Lozano, Beatriz Cano-Coloma","J/psi Production at the LHC","4 pages, LaTex, 3 Figures included in the text, Contribution to the
  2nd Int. Conference on Hyperons, charm and beauty hadrons (Montreal, Aug
  27-30, 1996)","Nucl.Phys.Proc.Suppl. 55A (1997) 277-280","10.1016/S0920-5632(97)00187-4",,"hep-ph",,"  We firstly examine hadroproduction of prompt J/psi's at the Fermilab Tevatron
in a Monte Carlo Framework by means of the event generator PYTHIA 5.7 in which
those colour-octet matrix elements processes relevant for charmonium production
have been implemented accordingly. We find that colour-octet matrix elements
presented in literature from p-pbar collider data are systematically
overestimated due to overlooking of the effective primordial transverse
momentum of partons (i.e. including higher-order QCD effects). We estimate the
size of these effects using different parton distribution functions. Finally,
after normalization to Tevatron data, we extrapolate up to LHC energies making
a prediction on the expected pt differential cross-section for charmonium.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 13:16:49 GMT""}]","2009-10-30"
"hep-th/9611035","Georgios Leontaris","G.K. Leontaris, N.D. Tracas","The \mu - term in Effective Supergravity Theories","LateX file, 10pages, no figures. Version to appear in Phys. Lett.B","Phys.Lett. B394 (1997) 323-328","10.1016/S0370-2693(97)00021-X",,"hep-th hep-ph",,"  The Higgs mixing term coefficient $\mu_{eff}$ is calculated in the scalar
potential in supergravity theories with string origin, in a model independent
approach. A general low energy effective expression is derived, where new
contributions are included which depend on the modular weights $q_{1,2}$ of the
Higgs superfields, the moduli and derivative terms. We find that in a class of
models obtained in the case of compactifications of the heterotic superstring,
the derivative terms are identically zero. Further, the total $\mu_{eff}$-term
vanishes identically if the sum of the two modular weights $q_1+q_2$ is equal
to two. Subleading $\mu$- corrections, in the presence of intermediate gauge
symmetries predicted in viable string scenarios, are also discussed.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:55:47 GMT""},{""version"":""v2"",""created"":""Fri, 10 Jan 1997 12:35:04 GMT""}]","2009-10-30"
"hep-th/9611036",,"B.S. Acharya","Dirichlet Joyce Manifolds, Discrete Torsion and Duality","22 Pages, Latex","Nucl.Phys. B492 (1997) 591-606","10.1016/S0550-3213(97)00163-6","QMW-PH-96-27","hep-th",,"  Using U-duality transformations we map perturbative Type IIA string theory
compactified on a class of Joyce 7-manifolds to a D-strings on D-manifold
description in Type IIB theory. For perturbative Type IIB theory on the same
class of Joyce manifolds we use duality transformations to map to an M-theory,
M-manifold description, which is an orientifold with fivebrane twisted sectors.
D and M-manifold descriptions of discrete torsion are found. For the same class
of compactifications we show that Type IIA/IIB theory on a Joyce orbifold
without (with) discrete torsion is T-dual to Type IIB/IIA theory on the same
orbifold with (without) discrete torsion. For this class of Type II
compactifications this proves an extension of the Papadopoulos-Townsend
conjecture, which states that the Type IIA and IIB theories compactified on the
same Joyce 7-manifold are equivalent. Finally we note that the
Papadopoulos-Townsend conjecture is a special case of the Generalised Mirror
Conjecture.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:09:55 GMT""}]","2016-09-06"
"hep-th/9611037","Attilio Cucchieri","Attilio Cucchieri and Daniel Zwanziger (New York University)","Color-Coulomb Force Calculated from Lattice Coulomb Hamiltonian","4 pages (including 1 figure); (latex using espcrc2.sty). Talk
  presented at LATTICE96(poster)","Nucl.Phys.Proc.Suppl. 53 (1997) 815-818","10.1016/S0920-5632(96)00790-6","NYU-ThPhCZ7-29-96","hep-th hep-lat",,"  The static color-Coulomb potential is calculated as the solution of a
non-linear integral equation. This equation has been derived recently as a
self-consistency condition which arises in the Coulomb Hamiltonian formulation
of lattice gauge theory when the restriction to the interior of the Gribov
horizon is implemented. The potential obtained is in qualitative agreement with
expectations, being Coulombic with logarithmic corrections at short range and
confining at long range. The values obtained for the string tension and
$\Lambda_{\overline{MS}}$ are in semi-quantitative agreement with lattice Monte
Carlo and phenomenological determinations.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:31:04 GMT""}]","2009-10-30"
"hep-th/9611038","Marco D'Attanasio","Marco D'Attanasio and Massimo Pietroni","Gauge-Invariant Renormalization Group at Finite Temperature","23 pages, latex2e, 1 EPS figure. The discussions of BRS identities
  and of the RG kernel have been modified. Final version, to appear on Nucl.
  Phys. B","Nucl.Phys. B498 (1997) 443-466","10.1016/S0550-3213(97)00292-7","CERN-TH/96-317, SHEP 96-31","hep-th hep-ph",,"  We propose a gauge-invariant version of Wilson Renormalization Group for
thermal field theories in real time. The application to the computation of the
thermal masses of the gauge bosons in an SU(N) Yang-Mills theory is discussed.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 18:38:34 GMT""},{""version"":""v2"",""created"":""Mon, 5 May 1997 13:39:04 GMT""}]","2009-10-30"
"hep-th/9611039","Maurizio Gasperini","M. Gasperini, M. Maggiore and G. Veneziano","Towards a non-singular pre-big bang cosmology","18 pages, new edition of the latex file with pdf figures. Published
  in NPB. A collection of papers on the pre-big-bang scenario is available at
  http://www.ba.infn.it/~gasperin/","Nucl.Phys. B494 (1997) 315-330","10.1016/S0550-3213(97)00149-1","CERN-TH/96-267","hep-th gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss general features of the $\beta$-function equations for spatially
flat, $(d+1)$-dimensional cosmological backgrounds at lowest order in the
string-loop expansion, but to all orders in $\alpha'$. In the special case of
constant curvature and a linear dilaton these equations reduce to $(d+1)$
algebraic equations in $(d+1)$ unknowns, whose solutions can act as late-time
regularizing attractors for the singular lowest-order pre-big bang solutions.
We illustrate the phenomenon in a first order example, thus providing an
explicit realization of the previously conjectured transition from the dilaton
to the string phase in the weak coupling regime of string cosmology. The
complementary role of $\alpha'$ corrections and string loops for completing the
transition to the standard cosmological scenario is also briefly discussed.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 19:19:48 GMT""},{""version"":""v2"",""created"":""Sat, 23 Nov 2019 10:50:05 GMT""}]","2019-11-26"
"hep-th/9611040","Dr N. Mavromatos","F. Lizzi and N.E. Mavromatos","Quantum Phase Space from String Solitons","32 pages LATEX, correction of a minor typo in formula (88)","Phys.Rev. D55 (1997) 7859-7871","10.1103/PhysRevD.55.7859","OUTP-96-66P","hep-th gr-qc quant-ph",,"  In this paper we view the sigma-model couplings of appropriate vertex
operators describing the interaction of string matter with a certain type of
string solitons (0-branes) as the quantum phase space of a point particle. The
sigma-model is slightly non critical, and therefore one should dress it with a
Liouville mode. Quantization is achieved by summing over world-sheet genera (in
the pinched approximation). To leading order in the coupling constant
expansion, the quantization reproduces the usual quantum mechanical commutator.
We attempt to go beyond leading order and we reproduce the generalized string
uncertainty principle.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 00:50:50 GMT""},{""version"":""v2"",""created"":""Thu, 7 Nov 1996 10:56:13 GMT""}]","2016-09-06"
"hep-th/9611041","Makoto Natsuume","Makoto Natsuume and Yuji Satoh","String theory on three dimensional black holes","35 pages, LaTeX, norms of negative norm states are corrected and
  minor corrections","Int.J.Mod.Phys. A13 (1998) 1229-1262","10.1142/S0217751X98000585","TIT/HEP-345, UT-Komaba 96-18","hep-th gr-qc",,"  We investigate the string theory on three dimensional black holes discovered
by Ba\~{n}ados, Teitelboim and Zanelli in the framework of conformal field
theory. The model is described by an orbifold of the $\widetilde{SL}(2,R)$ WZW
model. The spectrum is analyzed by solving the level matching condition and we
obtain winding modes. We then study the ghost problem and show explicit
examples of physical states with negative norms. We discuss the tachyon
propagation and the target space geometry, which are irrelevant to the details
of the spectrum. We find a self-dual T-duality transformation reversing the
black hole mass. We also discuss difficulties in string theory on curved
spacetime and possibilities to obtain a sensible string theory on three
dimensional black holes. This work is the first attempt to quantize a string
theory in a black hole background with an infinite number of propagating modes.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 11:09:20 GMT""},{""version"":""v2"",""created"":""Wed, 13 Nov 1996 08:53:44 GMT""}]","2009-10-30"
"hep-th/9611042","Washington Taylor","Washington Taylor (Princeton U.)","D-brane field theory on compact spaces","8 pages, LaTeX","Phys.Lett.B394:283-287,1997","10.1016/S0370-2693(97)00033-6","PUPT-1659","hep-th",,"  We consider Dirichlet p-branes in type II string theory on a space which has
been toroidally compactified in d dimensions. We give an explicit construction
of the field theory description of this system by putting a countably infinite
number of copies of each brane on the noncompact covering space, and modding
out the resulting gauge theory by Z^d. The resulting theory is a gauge theory
with graded fields corresponding to strings winding around the torus an
arbitrary number of times. In accordance with T-duality, this theory is
equivalent to the gauge theory for the dual system of (d + p)-branes wrapped
around the compact directions, where the winding number is exchanged for
momentum in the compact direction.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 14:20:34 GMT""}]","2008-11-26"
"math/9611207","Greg Hjorth","G. Hjorth","Orbit cardinalities",,,,"Logic E-prints November 07, 1996","math.LO",,"  This paper considers ""definable cardinalities"" arising from Polish group
actions.
  The first part of the paper answers a question of Becker-Kechris by showing
that under suitable determinacy assumptions in ZF+DC, every action by a Polish
group on a metric space is either as complicated as the Vitali equivalence
relation or no more complicated than the equality relation on bounded subsets
of \aleph_1. The same argument shows that if hereditarily wellorderabel sets
can be used as complete invariants, then elements in HC will do.
  The second half gives a new proof of Howard Becker's recent theorem that
Vaught's conjecture holds for groups with a left invariant complete metric. The
proof also serves to show that Vaught's conjecture holds for such groups on
\Sigma^1_1 sets (in ZFC) and ""reasonably definable"" sets under large cardinal
assumptions.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 00:00:00 GMT""}]","2016-09-06"
"nucl-th/9611012","Bin Zhang","Bin Zhang (1 and 2) and Yang Pang (1) ((1) Columbia University, (2)
  INT U. of Washington)","Frame Dependence of Parton Cascade Results","LaTeX, 6 pages, 12 figures","Phys.Rev.C56:2185-2190,1997","10.1103/PhysRevC.56.2185","DOE/ER/40561-298-INT96-21-003, CU-TP-794","nucl-th",,"  Frame dependence of parton cascade results is studied for different schemes
of doing cascade simulations. We show that different schemes do not always
agree and results may have strong frame dependence. When the interaction range
is on the order of mean free path and the collisions are done in the two
particle center of mass frame, the results are not sensitive to the global
frame that the collisions are ordered. Effects of different differential cross
sections are also discussed.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:20:03 GMT""}]","2008-11-26"
"nucl-th/9611014",,"P. Magierski, K. Burzynski, E. Perlinska, J. Dobaczewski, W.
  Nazarewicz","Quadrupole and Hexadecapole Correlations in Rotating Nuclei Studied
  within the Single-j Shell Model","15 pages, 9 Postscript figures, REVTEX, to be published in PRC","Phys.Rev.C55:1236-1245,1997","10.1103/PhysRevC.55.1236",,"nucl-th",,"  The influence of quadrupole and hexadecapole residual interactions on
rotational bands is investigated in a single-j shell model. An exact
shell-model diagonalization of quadrupole-plus-hexadecapole interaction can
sometimes produce a staggering of energy levels in the yrast bands.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 14:10:52 GMT""}]","2008-11-26"
"physics/9611006","Achilles D. Speliotopoulos","Achilles D. Speliotopoulos","The General Structure of Eigenvalues of Non-linear Oscillators","25 pages, written in RevTex, no figures. This paper has been
  substantially re-written with new results added",,,,"math-ph hep-th math.MP quant-ph",,"  Hilbert Spaces of bounded one dimensional non-linear oscillators are studied.
It is shown that the eigenvalue structure of all such oscillators have the same
general form. They are dependent only on the ground state energy of the system
and a single functional $\lambda(H)$ of the Hamiltonian $H$ whose form depends
explicitly on $H$. It is also found that the Hilbert Space of the non-linear
oscillator is unitarily inequivalent to the Hilbert Space of the simple
harmonic oscillator, providing an explicit example of Haag's Theorem. A number
operator for the nonlinear oscillator is constructed and the general form of
the partition function and average energy of an non-linear oscillator in
contact with a heat bath is determined. Connection with the WKB result in the
semi-classical limit is made. This analysis is then applied to the specific
case of the $x^4$ anharmonic oscillator.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 02:18:31 GMT""},{""version"":""v2"",""created"":""Mon, 25 May 1998 19:08:38 GMT""}]","2008-11-06"
"q-alg/9611007","Karl-Henning Rehren","K.-H. Rehren (Univ. Hamburg)","Weak C* Hopf Symmetry","8 pages, Latex2e, with .sty-file included; report-no added, minor
  make-up","Quantum Group Symposium at Group21, Proceedings, Goslar 1996,
  Heron Press, Sofia BG, 1997, pp. 62-69",,"DESY 96-231","q-alg hep-th math.QA",,"  Weak C* Hopf algebras can act as global symmetries in low-dimensional quantum
field theories, when braid group statistics prevents group symmetries.
Possibilities to construct field algebras with weak C* Hopf symmetry from a
given theory of local observables are discussed.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 14:37:59 GMT""},{""version"":""v2"",""created"":""Fri, 8 Nov 1996 11:53:28 GMT""}]","2008-02-03"
"quant-ph/9611008","James R. Anglin","James Anglin","Cold, dilute, trapped bosons as an open quantum system","4 pages, RevTeX twocolumn style","Phys.Rev.Lett. 79 (1997) 6-9","10.1103/PhysRevLett.79.6","LA-UR 96-3873","quant-ph cond-mat.stat-mech",,"  We present a master equation governing the reduced density operator for a
single trapped mode of a cold, dilute, weakly interacting Bose gas; and we
obtain an operator fluctuation-dissipation relation in which the
Ginzburg-Landau effective potential plays a physically transparent role. We
also identify a decoherence effect that tends to preserve symmetry, even when
the effective potential has a ``Mexican hat'' form.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 22:15:44 GMT""}]","2009-10-30"
"solv-int/9611005","Jan de Gier","Jan de Gier, Bernard Nienhuis (University of Amsterdam)","On the integrability of the square-triangle random tiling model","11 pages, LaTeX, inluding 2 postscript figures","Phys. Rev. E 55, 3926 (1997)","10.1103/PhysRevE.55.3926","IFTA 96-47","solv-int cond-mat.stat-mech nlin.SI",,"  It is shown that the square-triangle random tiling model is equivalent to an
asymmetric limit of the three colouring model on the honeycomb lattice. The
latter model is known to be the O(n) model at T=0 and corresponds to the
integrable model connected to the affine $A_2^{(1)}$ Lie algebra. Thus it is
shown that the weights of the square-triangle random tiling satisfy the
Yang-Baxter equation, albeit in a singular limit of a more general model. The
three colouring model for general vertex weights is solved by algebraic Bethe
Ansatz.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 09:32:30 GMT""}]","2009-10-30"
