"hep-ph/9605322","Michael J. Creutz","Michael Creutz and Michel Tytgat (Brookhaven National Laboratory)","Species Doubling and Chiral Lagrangians","11 pages, revtex","Phys.Rev.Lett. 76 (1996) 4671-4674","10.1103/PhysRevLett.76.4671",,"hep-ph hep-lat hep-th",,"  Coupling gauge fields to the chiral currents from an effective Lagrangian for
pseudoscalar mesons naturally gives rise to a species doubling phenomenon
similar to that seen with fermionic fields in lattice gauge theory.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 17:38:48 GMT""}]","2009-10-28"
"hep-ph/9605323","Mike Seymour","Stefano Catani (Firenze), Michael H. Seymour (CERN)","A General Algorithm for Calculating Jet Cross Sections in NLO QCD","Resubmitted version corrects an error in the definitions of the
  Lorentz boosts used in sections 5.5 and 5.6. No other results are affected.
  120 pages, 4 figures. This paper can also be obtained from
  http://surya11.cern.ch/users/seymour/pubs/nlo.html","Nucl.Phys. B485 (1997) 291-419; Erratum-ibid. B510 (1998) 503-504","10.1016/S0550-3213(96)00589-5","CERN-TH/96-29","hep-ph",,"  We present a new general algorithm for calculating arbitrary jet cross
sections in arbitrary scattering processes to next-to-leading accuracy in
perturbative QCD. The algorithm is based on the subtraction method. The key
ingredients are new factorization formulae, called dipole formulae, which
implement in a Lorentz covariant way both the usual soft and collinear
approximations, smoothly interpolating the two. The corresponding dipole phase
space obeys exact factorization, so that the dipole contributions to the cross
section can be exactly integrated analytically over the whole of phase space.
We obtain explicit analytic results for any jet observable in any scattering or
fragmentation process in lepton, lepton-hadron or hadron-hadron collisions. All
the analytical formulae necessary to construct a numerical program for
next-to-leading order QCD calculations are provided. The algorithm is
straightforwardly implementable in general purpose Monte Carlo programs.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 19:25:49 GMT""},{""version"":""v2"",""created"":""Tue, 11 Jun 1996 11:35:13 GMT""},{""version"":""v3"",""created"":""Thu, 6 Nov 1997 11:40:37 GMT""}]","2009-10-28"
"hep-ph/9605324",,"Edmond L. Berger (Argonne), Xiaofeng Guo, and Jianwei Qiu (Iowa State)","Isolated Prompt Photon Production in Hadronic Final States of $e^+e^-$
  Annihilation","54 pages RevTeX plus 19 postscript figures submitted together in one
  compressed file","Phys.Rev. D54 (1996) 5470-5495","10.1103/PhysRevD.54.5470","ANL-HEP-PR-96-37","hep-ph",,"  We provide complete analytic expressions for the isolated prompt photon
production cross section in $e^+e^-$ annihilation reactions through one-loop
order in quantum chromodynamics (QCD) perturbation theory. Functional
dependences on the isolation cone size $\delta$ and isolation energy parameter
$\epsilon$ are derived. The energy dependence as well as the full angular
dependence of the cross section on $\theta_\gamma$ are displayed, where
$\theta_\gamma$ specifies the direction of the photon with respect to the
$e^+e^-$ collision axis. We point out that conventional perturbative QCD
factorization breaks down for isolated photon production in $e^+e^-$
annihilation reactions in a specific region of phase space. We discuss the
implications of this breakdown for the extraction of fragmentation functions
from $e^+e^-$ annihilation data and for computations of prompt photon
production in hadron-hadron reactions.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 22:31:59 GMT""}]","2009-10-28"
"hep-ph/9605325","Alon Faraggi","Sanghyeon Chang, Claudio Coriano and Alon E. Faraggi","Stable Superstring Relics","46 pages. Standard LateX. Ten figures (Encapsulated PostScript)","Nucl.Phys. B477 (1996) 65-104","10.1016/0550-3213(96)00371-9","UFIFT-HEP-96-12, IASSNS-HEP-96-44","hep-ph astro-ph hep-th",,"  We investigate the cosmological constraints on exotic stable matter states
which arise in realistic free fermionic superstring models. These states appear
in the superstring models due to a ``Wilson--line'' breaking of the unifying
non--Abelian gauge symmetry. In the models that we consider the unifying
$SO(10)$ gauge symmetry is broken at the string level to $SO(6)\times SO(4)$,
$SU(5)\times U(1)$ or $SU(3)\times SU(2)\times U(1)^2$. The exotic matter
states are classified according to the patterns of the $SO(10)$ symmetry
breaking. In $SO(6)\times SO(4)$ and $SU(5)\times U(1)$ type models one obtains
fractionally charged states with $Q_{\rm e.m.}=\pm1/2$. In $SU(3)\times
SU(2)\times U(1)^2$ type models one also obtains states with the regular
charges under the Standard Model gauge group but with ``fractional'' charges
under the $U(1)_{Z^\prime}$ symmetry. These states include down--like color
triplets and electroweak doublets, as well as states which are Standard Model
singlets. By analyzing the renormalizable and nonrenormalizable terms of the
superpotential in a specific superstring model, we show that these exotic
states can be stable. We investigate the cosmological constraints on the masses
and relic density of the exotic states. We propose that, while the abundance
and the masses of the fractionally charged states are highly constrained, the
Standard Model -- like states, and in particular the Standard Model singlet,
are good dark matter candidates.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 22:35:19 GMT""}]","2009-10-28"
"hep-ph/9605326","J. Gunion","J.F. Gunion (U.C. Davis), B. Grzadkowski (U.C. Davis and Warsaw U.)
  and X.-G. He (U.C. Davis and Melbourne)","Determining the top-antitop and $ZZ$ Couplings of a Neutral Higgs Boson
  of Arbitrary CP Nature at the NLC","8 pages, full postscript file also available via anonymous ftp at
  ftp://ucdhep.ucdavis.edu/gunion/eetottbh.ps","Phys.Rev.Lett. 77 (1996) 5172-5175","10.1103/PhysRevLett.77.5172","UCD-96-14","hep-ph",,"  The optimal procedure for extracting the coefficients of different components
of a cross section which takes the form of unknown coefficients times functions
of known kinematical form is developed. When applied to $\epem\to t\anti
t+$Higgs production at $\rts=1\tev$ and integrated luminosity of $200\fbi$, we
find that the $t\anti t\to$Higgs CP-even and CP-odd couplings and, to a lesser
extent, the $ZZ\to$Higgs (CP-even) coupling can be extracted with reasonable
errors, assuming the Higgs sector parameter choices yield a significant
production rate. Indeed, the composition of a mixed-CP Higgs eigenstate can be
determined with sufficient accuracy that a SM-like CP-even Higgs boson can be
distinguished from a purely CP-odd Higgs boson at a high level of statistical
significance, and vice versa.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 00:16:21 GMT""}]","2009-10-28"
"hep-ph/9605327",,"Rajiv V. Gavai (TPI, Minnesota) and Raju Venugopalan (INT, Seattle)","Lattice Computations of Small-x Parton Distributions in a Model of
  Parton Densities in Very Large Nuclei","21 pages in LaTex+six figures","Phys.Rev. D54 (1996) 5795-5803","10.1103/PhysRevD.54.5795","DOE/ER/40561-261-INT96-00-126, TPI-MINN-96/06, NUC-MINN-96/8-T","hep-ph hep-lat nucl-th",,"  Using weak coupling methods McLerran and Venugopalan~\cite{LV1} expressed the
parton distributions in large nuclei as correlation functions of a two
dimensional Euclidean field theory. The theory has the dimensionful coupling
$g^2 \mu $, where $\mu^2\sim A^{1/3}$ is the valence quark color charge squared
per unit area. We use a lattice regularization to investigate these correlation
functions both analytically and numerically for the simplified case of $SU(2)$
gauge theory. In weak coupling ($g^2\mu L<< 5$), where $L$ is the transverse
size of the nucleus, the numerical results agree with the {\it analytic}
lattice weak coupling results. For $g^2\mu L>> 5$, no solutions exist at
O($a^4$) where $a$ is the lattice spacing. This suggests an ill-defined
infrared behavior for the two dimensional theory. A recent proposal of McLerran
et al.~\cite{Kovner} for an {\it analytic} solution of the classical problem is
discussed briefly.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 00:38:41 GMT""}]","2009-10-28"
"hep-ph/9605328","Conrad Burden","C. J. Burden (Australian National University) and D.-S. Liu
  (University of Tasmania)","A Non-perturbative Treatment of Heavy Quarks and Mesons","20 pages, 3 postscript figures, alterations mainly rewriting of
  Section VI (Numerical calculations)","Phys.Rev.D55:367-376,1997","10.1103/PhysRevD.55.367",,"hep-ph",,"  A formalism for studying heavy quarks in terms of model Dyson-Schwinger
equations is developed. The formalism is the natural extension of a technique
which has proved successful in a number of studies of light hadron physics. The
dressed heavy quark propagator, calculated to leading order in the inverse
quark mass, is incorporated in a treatment of mesons consisting of a heavy
quark and light antiquark via the ladder approximation Bethe-Salpeter equation.
In the limit of infinite heavy quark mass the model is found to respect the
spectrum degeneracies present in Heavy Quark Effective Theory. An exploratory
numerical analysis of a simple form of the model is carried out to assess its
viability for studying $D$ and $B$ mesons.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 05:52:46 GMT""},{""version"":""v2"",""created"":""Thu, 22 Aug 1996 00:41:36 GMT""}]","2011-07-19"
"hep-ph/9605329","Subir Mohan","Subir Mohan","GUT's have the ability to defy sphalerons","13 pages, Latex File","Phys.Lett.B389:551-556,1996","10.1016/S0370-2693(96)01301-9","MRI preprint MRI/PHY-130/96","hep-ph",,"  We show that the baryon asymmetry produced by the out of equilibrium decay of
heavy $GUT$ scalars can be the baryon asymmetry that is observed today. No
restrictions need be imposed on the initial values of $B$, $L$ and $B-L$, nor
on the neutrino masses; no new symmetries need be gauged nor new fermions
introduced. We find two mechanisms that can bring this about for any $GUT$
gauge group. Two illustrative models are discussed that are robust, and need
just two (at most four) more $GUT$ scalar fields than the minimum model. The
additional scalar fields can also help in generating an adequately large value
of the CP violation parameter and in efficiently annihilating the monopoles.
Our work should firmly re-establish heavy $GUT$ scalars as probable progenitors
of today's baryon asymmetry.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 10:41:38 GMT""}]","2014-11-17"
"hep-ph/9605330","Marco Stratmann","M. Stratmann (Univ. Dortmund), W. Vogelsang (Rutherford)","Photoproduction of Jets and Heavy Flavors at Future Polarized ep -
  Colliders","33 pages, LaTeX, 10 figures, uses amssymb and epsfig styles","Z.Phys.C74:641-650,1997","10.1007/s002880050429","DO-TH 96/10, RAL-TR-96-033","hep-ph",,"  We study photoproduction of jets and heavy flavors in a polarized collider
mode of HERA and in polarized $ep$ collisions at $\sqrt{S}\approx 30$ GeV. We
examine the sensitivity of the cross sections and their asymmetries to the
proton's polarized gluon distribution and to the completely unknown parton
distributions of longitudinally polarized photons.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 12:34:47 GMT""}]","2011-07-19"
"hep-ph/9605331","Peter Landshoff","P V Landshoff","The BFKL Pomeron: Can it be Detected?","5 pages, plain tex, 5 figures embedded with epsf (Talk at DIS '96,
  Rome, April 1996)",,,"DAMTP 96/47","hep-ph",,"  The BFKL pomeron is swamped by the soft pomeron, at least at t=0.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 14:44:24 GMT""}]","2007-05-23"
"hep-ph/9605332","Mark Hindmarsh","Mark Hindmarsh (Sussex University)","Analytic scaling solutions for cosmic domain walls","7pp Plain LaTeX","Phys. Rev. Lett. 77, 4495 (1996)","10.1103/PhysRevLett.77.4495","SUSX-TH-96-005","hep-ph astro-ph cond-mat",,"  A relativistic generalisation of a well-known method for approximating the
dynamics of topological defects in condensed matter is constructed, and applied
to the evolution of domain walls in a cosmological context. It is shown that
there are self-similar ``scaling'' solutions, for which one can in principle
calculate many quantities of interest without recourse to numerical
simulations. Here, the area density in the scaling regime is calculated in
various backgrounds. Remarkably good agreement with numerical simulations is
obtained.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 15:20:19 GMT""}]","2016-08-24"
"hep-th/9605106","Stanislav Alexeyev","S.O.Alexeyev, M.V.Pomazanov","Black hole solutions with dilatonic hair in higher curvature gravity","10 pages, 6 figures, RevTeX, figures in LaTeX or PostScript are
  avaible upon request via e-mail address: alexeyev@grg2.phys.msu.su, Submitted
  to Phys.Rev.D","Phys.Rev.D55:2110-2118,1997","10.1103/PhysRevD.55.2110",,"hep-th gr-qc",,"  A new numerical integration method for examining a black hole structure was
realized. Black hole solutions with dilatonic hair of 4D low energy effective
SuperString Theory action with Gauss-Bonnet quadratic curvature contribution
were studied, using this method, inside and outside the event horizon.
Thermodynamical properties of this solution were also studied.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 20:19:08 GMT""}]","2014-11-18"
"hep-th/9605107",,"R Delbourgo, A Kalloniatis and G Thompson","Dimensional renormalization: ladders to rainbows","RevTeX, no figures","Phys.Rev.D54:5373-5376,1996","10.1103/PhysRevD.54.5373","UTAS-PHYS-95-07","hep-th",,"  Renormalization factors are most easily extracted by going to the massless
limit of the quantum field theory and retaining only a single momentum scale.
We derive factors and renormalized Green functions to all orders in
perturbation theory for rainbow graphs and vertex (or scattering diagrams) at
zero momentum transfer, in the context of dimensional renormalization, and we
prove that the correct anomalous dimensions for those processes emerge in the
limit D -> 4.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 15:19:00 GMT""}]","2008-11-26"
"hep-th/9605108","Witold Skiba","Csaba Csaki, Lisa Randall and Witold Skiba (MIT)","More Dynamical Supersymmetry Breaking","21 pages, LaTeX","Nucl.Phys.B479:65-81,1996","10.1016/0550-3213(96)00440-3","MIT-CTP-2532","hep-th hep-ph",,"  In this paper we introduce a new class of theories which dynamically break
supersymmetry based on the gauge group SU(n)xSU(3)xU(1) for even n. These
theories are interesting in that no dynamical superpotential is generated in
the absence of perturbations. For the example SU(4)xSU(3)xU(1) we explicitly
demonstrate that all flat directions can be lifted through a renormalizable
superpotential and that supersymmetry is dynamically broken. We derive the
exact superpotential for this theory, which exhibits new and interesting
dynamical phenomena. For example, modifications to classical constraints can be
field dependent. We also consider the generalization to SU(n)xSU(3)xU(1) models
(with even n>4). We present a renormalizable superpotential which lifts all
flat directions. Because SU(3) is not confining in the absence of
perturbations, the analysis of supersymmetry breaking is very different in
these theories from the n=4 example. When the SU(n) gauge group confines, the
Yukawa couplings drive the SU(3) theory into a regime with a dynamically
generated superpotential. By considering a simplified version of these theories
we argue that supersymmetry is probably broken.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 01:40:59 GMT""}]","2009-09-15"
"hep-th/9605109","Burkhard Kleihaus","Burkhard Kleihaus (1), Jutta Kunz (1) and Abha Sood (1) ((1)
  Department of Physics, Universitaet Oldenburg, Germany)","Sequences of Einstein-Yang-Mills-Dilaton Black Holes","71 pages, Latex2e, 29 ps-figures included","Phys.Rev. D54 (1996) 5070-5092","10.1103/PhysRevD.54.5070",,"hep-th gr-qc hep-ph",,"  Einstein-Yang-Mills-dilaton theory possesses sequences of neutral static
spherically symmetric black hole solutions. The solutions depend on the dilaton
coupling constant $\gamma$ and on the horizon. The SU(2) solutions are labelled
by the number of nodes $n$ of the single gauge field function, whereas the
SO(3) solutions are labelled by the nodes $(n_1,n_2)$ of both gauge field
functions. The SO(3) solutions form sequences characterized by the node
structure $(j,j+n)$, where $j$ is fixed. The sequences of magnetically neutral
solutions tend to magnetically charged limiting solutions. For finite $j$ the
SO(3) sequences tend to magnetically charged Einstein-Yang-Mills-dilaton
solutions with $j$ nodes and charge $P=\sqrt{3}$. For $j=0$ and $j \rightarrow
\infty$ the SO(3) sequences tend to Einstein-Maxwell-dilaton solutions with
magnetic charges $P=\sqrt{3}$ and $P=2$, respectively. The latter also
represent the scaled limiting solutions of the SU(2) sequence. The convergence
of the global properties of the black hole solutions, such as mass, dilaton
charge and Hawking temperature, is exponential. The degree of convergence of
the matter and metric functions of the black hole solutions is related to the
relative location of the horizon to the nodes of the corresponding regular
solutions.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 17:23:43 GMT""}]","2009-10-30"
"hep-th/9605110","Tilo Wettig","Thomas Guhr and Tilo Wettig","An Itzykson-Zuber-like Integral and Diffusion for Complex Ordinary and
  Supermatrices","20 pages, RevTeX, no figures, agrees with published version,
  including ""Note added in proof"" with an additional result for rectangular
  supermatrices","J.Math.Phys.37:6395-6413,1996","10.1063/1.531784",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We compute an analogue of the Itzykson-Zuber integral for the case of
arbitrary complex matrices. The calculation is done for both ordinary and
supermatrices by transferring the Itzykson-Zuber diffusion equation method to
the space of arbitrary complex matrices. The integral is of interest for
applications in Quantum Chromodynamics and the theory of two-dimensional
Quantum Gravity.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 18:24:28 GMT""},{""version"":""v2"",""created"":""Wed, 8 Oct 2014 07:48:43 GMT""}]","2014-10-09"
"hep-th/9605111",,"Jose M Figueroa-O'Farrill and Sonia Stanciu","Nonreductive WZW models and their CFTs, II: N=1 and N=2 cosets","45 pages, latex2e [elsart style, ams{text,fonts,symb} packages] (Some
  typos corrected in some formulae in the appendix)","Nucl.Phys. B484 (1997) 583-608","10.1016/S0550-3213(96)00650-5","QMW-PH-95-36","hep-th",,"  In hep-th/9506151 we started a programme devoted to the systematic study of
the conformal field theories derived from WZW models based on nonreductive Lie
groups. In this, the second part, we continue this programme with a look at the
N=1 and N=2 superconformal field theories which arise from both gauged and
ungauged supersymmetric WZW models. We extend the supersymmetric (affine)
Sugawara and coset constructions, as well as the N=2 Kazama--Suzuki
construction to general self-dual Lie algebras.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 21:06:00 GMT""},{""version"":""v2"",""created"":""Thu, 25 Jul 1996 15:33:07 GMT""}]","2009-10-30"
"hep-th/9605112","Arvind Rajaraman","E.Halyo (Stanford), A.Rajaraman (SLAC), L.Susskind (Stanford)","Braneless Black Holes","8 pages,latex","Phys.Lett.B392:319-322,1997","10.1016/S0370-2693(96)01544-4","SU-ITP-96-21","hep-th",,"  It is known that the naive version of D-brane theory is inadequate to explain
the black hole entropy in the limit in which the Schwarzschild radius becomes
larger than all compactification radii. We present evidence that a more
consistent description can be given in terms of strings with rescaled tensions.
We show that the rescaling can be interpreted as a redshift of the tension of a
fundamental string in the gravitational field of the black hole. An interesting
connection is found between the string level number and the Rindler energy.
Using this connection, we reproduce the entropies of Schwarzschild black holes
in arbitrary dimensions in terms of the entropy of a single string at the
Hagedorn temperature.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 04:45:41 GMT""}]","2009-07-09"
"hep-th/9605113","Sandip Trivedi","Erich Poppitz, Yael Shadmi, Sandip P. Trivedi","Duality and Exact Results in Product Group Theories","48 pages, Latex, 1 .ps figure, psfig.sty included; one reference
  added, revised discussion of SUSY breaking, version to be published in Nucl.
  Phys. B","Nucl.Phys. B480 (1996) 125-169","10.1016/S0550-3213(96)00464-6","EFI-96-15; Fermilab-Pub-96/107-T","hep-th hep-ph",,"  We study the non-perturbative behavior of some N=1 supersymmetric
product-group gauge theories with the help of duality. As a test case we
investigate an SU(2)xSU(2) theory in detail. Various dual theories are
constructed using known simple-group duality for one group or both groups in
succession. Several stringent tests show that the low-energy behavior of the
dual theories agrees with that of the electric theory. When the theory is in
the confining phase we calculate the exact superpotential. Our results strongly
suggest that, in general, dual theories for product groups can be constructed
in this manner, by using simple-group duality for both groups. Turning to a
class of theories with SU(N)xSU(M) gauge symmetry we study the renormalization
group flows in the space of the two gauge couplings and show that they are
consistent with the absence of phase transitions. Finally, we show that a
subset of these theories, with SU(N)xSU(N-1) symmetry break supersymmetry
dynamically.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 23:16:16 GMT""},{""version"":""v2"",""created"":""Mon, 10 Jun 1996 20:46:35 GMT""},{""version"":""v3"",""created"":""Fri, 9 Aug 1996 22:39:04 GMT""},{""version"":""v4"",""created"":""Mon, 16 Sep 1996 15:49:02 GMT""}]","2009-10-30"
"hep-th/9605114",,"Masaru Kamata and Takao Koikawa","2+1 dimensional charged black hole with (anti-)self dual Maxwell fields","8 pages, no figs, Latex","Phys.Lett. B391 (1997) 87-92","10.1016/S0370-2693(96)01461-X","KNCT-HEP-9601, OTSUMA-HEP-9601","hep-th",,"  We discuss the exact electrically charged BTZ black hole solutions to the
Einstein-Maxwell equations with a negative cosmological constant in 2+1
spacetime dimensions assuming a (anti-)self dual condition between the
electromagnetic fields. In a coordinate condition there appears a logarithmic
divergence in the angular momentum at spatial infinity. We show how it is to be
regularized by taking the contribution from the boundary into account. We show
another coordinate condition which leads to a finite angular momentum though it
brings about a peculiar spacetime topology.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 23:27:22 GMT""}]","2009-10-30"
"math/9605236","Keith A. Kearnes","Keith A. Kearnes (University of Arkansas), {\AA}gnes Szendrei (Bolyai
  Insttitute)","Projectivity and isomorphisms of strictly simple algebras",,,,"FI-MT1996-003","math.RA",,"  We describe a sufficient condition for the localization functor to be a
categorical equivalence. Using this result we explain how to simplify the test
for projectivity. This leads to a description of the strictly simple algebras
which are projective in the variety they generate. A byproduct of our efforts
is the result that if A and B are strictly simple and generate the same
variety, then A=B or else both are strongly abelian.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 00:00:00 GMT""}]","2008-02-03"
"nucl-th/9605022","Kazuhiro Yoshida","K. Yoshida, A. Hosaka and M. Oka","Nuclear G-Matrix Elements from Nonlocal Potentials","11 page, LaTeX, 2 PS figures, uses epsf.sty","Int.J.Mod.Phys. E7 (1998) 231-242","10.1142/S0218301398000099","TIT/HEP-329/NP","nucl-th",,"  We study effects of nonlocality in the nuclear force on the G-matrix elements
for finite nuclei. Nuclear G-matrix elements for $\O16$ are calculated in the
harmonic oscillator basis from a nonlocal potential which models quark exchange
effects between two nucleons. We employ a simple form of potential that gives
the same phase shifts as a realistic local nucleon potential. The G-matrix
elements calculated from the nonlocal potential show moderate increase in
repulsion from those derived from the local potential.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 05:11:53 GMT""}]","2015-06-26"
"nucl-th/9605023","Axel P. Vischer","Joseph I. Kapusta and Axel P. Vischer","Dynamical Formation of Disoriented Chiral Condensates","17 pages, latex and 10 ps figures available at
  http://www.nbi.dk/~vischer/dcc.html","Z.Phys. C75 (1997) 507-514",,"NUC-MINN-96/6-T, NBI-96-24","nucl-th hep-ph",,"  We study the dynamical formation of disoriented chiral condensates in very
high energy nucleus-nucleus collisions using Bjorken hydrodynamics and
relativistic nucleation theory. It is the dynamics of the first order
confinement phase transition which controls the evolution of the system. Every
bubble or fluctuation of the new, hadronic, phase obtains its own chiral
condensate with a probability determined by the Boltzmann weight of the finite
temperature effective potential of the linear sigma model. We evaluate domain
size and chiral angle distributions, which can be used as initial conditions
for the solution of semiclassical field equations.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 11:38:44 GMT""}]","2007-05-23"
"quant-ph/9605017","Feng Pan","Wang Zhen (Dept. of Phys., Liaoning Normal University)","System and Its Uncertainty Quanta: Theory of General System (I)","12 page, Latex",,,"LNU-96016","quant-ph gr-qc",,"  The concept of uncertainty quanta for a general system is introduced and
applied to some important problems in physics and mathematics. EPR paradox
gives new clue to the further understanding of particle correlation which turns
out to be the nature of this world. Randomness in quantum mechanics,
statistical physics and chaos is integrated. A picture for a new kind of
mathematics is put forward.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 18:38:04 GMT""}]","2007-05-23"
"quant-ph/9605018","Feng Pan","Wang Zhen (Dept. of Phys., Liaoning Normal University)","Where Has Entropy Gone: Theory of General System (II)","13 page, Latex",,,"LNU-96017","quant-ph gr-qc",,"  A pair of symmetric expressions for the second law of thermodynamics is put
forward. The conservation and transfer of entropy is discussed and applied to
problems like biology, culture and life itself. A new explanation is given to
the cosmic expansion with the concept of diversity in this theory. The problem
of contingency and necessity is also discussed.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 18:41:43 GMT""}]","2007-05-23"
"quant-ph/9605019","Feng Pan","Wang Zhen (Dept. of Phys., Liaoning Normal University)","Quantum Cosmology: Theory of General System (III)","18 page, Latex",,,"LNU-96018","quant-ph gr-qc",,"  The concepts of the perfect system and degeneracy are introduced. A special
symmetry is found which is related to the entropy invariant. The inversion
relation of system is obtained which is used to give the oppsite direction of
time to classical sencond law of thermodanymics. The nature of time is
discussed together with causality relation. A new understanding of quantum
mechanics is put forward which describes a new picture of the world.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 18:44:39 GMT""}]","2007-05-23"
"quant-ph/9605023","David Meyer","David A. Meyer","Unitarity in one dimensional nonlinear quantum cellular automata","32 pages, plain TeX, 3 PostScript figures included with epsf.tex
  (ignore the under/overfull \vbox error messages)",,,,"quant-ph comp-gas hep-th nlin.CG",,"  Unitarity of the global evolution is an extremely stringent condition on
finite state models in discrete spacetime. Quantum cellular automata, in
particular, are tightly constrained. In previous work we proved a simple No-go
Theorem which precludes nontrivial homogeneous evolution for linear quantum
cellular automata. Here we carefully define general quantum cellular automata
in order to investigate the possibility that there be nontrivial homogeneous
unitary evolution when the local rule is nonlinear. Since the unitary global
transition amplitudes are constructed from the product of local transition
amplitudes, infinite lattices require different treatment than periodic ones.
We prove Unitarity Theorems for both cases, expressing the equivalence in $1+1$
dimensions of global unitarity and certain sets of constraints on the local
rule, and then show that these constraints can be solved to give a variety of
multiparameter families of nonlinear quantum cellular automata. The Unitarity
Theorems, together with a Surjectivity Theorem for the infinite case, also
imply that unitarity is decidable for one dimensional cellular automata.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 23:20:34 GMT""}]","2008-02-03"
"quant-ph/9605024","Asher Peres","Asher Peres","Quaternionic quantum interferometry","7 pages LaTeX, to appear in ""Quantum Interferometry"" VCH Publishers
  (1996), edited by F. De Martini","In ""Quantum Interferometry"" ed. by F. De Martini et al., (VCH
  Publ., 1996) pp. 431-437",,,"quant-ph",,"  If scattering amplitudes are ordinary complex numbers (not quaternions) there
is a universal algebraic relationship between the six coherent cross sections
of any three scatterers (taken singly and pairwise). A violation of this
relationship would indicate either that scattering amplitudes are quaternions,
or that the superposition principle fails. Some possible experimental tests
involve neutron interferometry, K_S-meson regeneration, and low energy
proton-proton scattering.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 10:03:57 GMT""}]","2007-05-23"
