"hep-lat/9602017","Pilar Hernandez Gamazo","Pilar Hernandez, Raman Sundrum (Harvard University)","Interpolation of Non-abelian Lattice Gauge Fields","A few typos corrected, a reference and a clarifying comment added. To
  appear in Nuclear Physics B. 16 pages, LateX, 1 figure. This interpolation
  scheme is intended for use in our formulation of lattice chiral gauge theory,
  Nucl. Phys. B455 (1990) 287, hep-ph/9506331","Nucl.Phys.B472:334-348,1996","10.1016/0550-3213(96)00215-5","HUTP-96/A003","hep-lat hep-ph",,"  We propose a method for interpolating non-abelian lattice gauge fields to the
continuum, or to a finer lattice, which satisfies the properties of (i)
transverse continuity, (ii) (lattice) rotation and translation covariance,
(iii) gauge covariance, (iv) locality. These are the properties required for
use in our earlier proposal for non-perturbative formulation and simulation of
chiral gauge theories.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 23:28:24 GMT""},{""version"":""v2"",""created"":""Wed, 24 Apr 1996 03:44:25 GMT""}]","2009-09-15"
"hep-ph/9602293","Lee Kang Young","Jae Kwan Kim, Pyungwon Ko, Kang Young Lee and Serge Rudaz","$a_1 (1260)$ contribution to photon and dilepton productions from hot
  hadronic matter : Revisited","13 pages, ReVTex, 4 eps figure files(uuencoded in seperate file), to
  appear in Physical Review D","Phys.Rev. D53 (1996) 4787-4792","10.1103/PhysRevD.53.4787","KAIST-CHEP-95/06, SNUTP-94-063, UMN-TH-1338/95","hep-ph",,"  We consider the $a_{1} (1260)$ contribution to photon and dilepton
productions from hot hadronic matter. The effective lagrangian with $\pi, \rho$
and $a_{1}$ discussed by Ko and Rudaz is employed, which successfully
reproduces the $\Gamma (a_{1} \rightarrow \pi \gamma) = 670$ keV. Our results
for the photon production rate are comparable to those obtained by Xiong {\it
et al.}, while the dilepton production rates come out smaller than those
obtained by Gale {\it et al.} by an order of magnitude.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 00:30:46 GMT""}]","2009-10-28"
"hep-ph/9602310","Cai-dian Lu","Boris Blok, Cai-Dian Lu and Da-Xin Zhang","Proton lifetime, Yukawa couplings and dynamical SUSY breaking in SU(5)
  GUT","7 pages latex file, 6 ps figures included","Phys.Lett. B386 (1996) 146-150","10.1016/0370-2693(96)00972-0","TECHNION-PH-96-5","hep-ph",,"  We study the influence of messenger Yukawa couplings and top, bottom and
$\tau$ Yukawa couplings on the proton lifetime in SU(5) Supersymmetric GUT with
dynamical supersymmetry breaking mechanism due to Dine and Nelson.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:53:46 GMT""}]","2009-10-28"
"hep-ph/9602311","Roman Jackiw","Roman Jackiw","Screening in High-T QCD","Latex with built-in postscript figures, 22 pages",,,"MIT-CTP-2513","hep-ph hep-th",,"  These days, as high energy particle colliders become unavailable for testing
speculative theoretical ideas, physicists are looking to other environments
that may provide extreme conditions where theory confronts physical reality.
One such circumstance may arise at high temperature $T$, which perhaps can be
attained in heavy ion collisions or in astrophysical settings. It is natural
therefore to examine the high-temperature behavior of the standard model, and
here I shall report on recent progress in constructing the high-$T$ limit
of~QCD.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:01:40 GMT""}]","2007-05-23"
"hep-ph/9602313","Alexander Moroz","Alexander Moroz and Jan Fischer","A Surprise in Sum Rules - Modulating Factors","12 pp, plain latex + 1 ps figure uuencoded",,,"TH-CERN/96-39, TPBU-95-06","hep-ph cond-mat hep-th quant-ph",,"  A generic physical situation is considered where Im $\Pi$, the imaginary part
of polarization operator (generalized susceptibility), can be measured on a
finite interval and the high frequency asymptotics (up to a few orders) of
$\Pi$ can be calculated theoretically. In such a case, it is desirable to
derive an equivalent form of the Kramers-Kronig dispersion relation, the
so-called sum rule, in which both the high-frequency part of Im $\Pi$ in the
dispersion integral and the high-order contribution to $\Pi$ are suppressed. We
provide a general framework for derivation of such sum rules, without any
recourse to an infinite-order differential operator. We derive sum rules for a
wide set of weight functions and show that any departure from the $e^{-t}$
behaviour of the weight function in sum rules leads to modulating factors on
the theoretical side of sum rules, providing its low frequency regularization.
We argue that by including modulating factors one can extend the domain of
validity of sum rules further to an intermediate region of frequencies and can
account for ``bumps"" which were observed numerically on the phenomenological
side of sum rules at ``intermediate'' frequencies.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 19:22:45 GMT""}]","2007-05-23"
"hep-ph/9602314",,"M. Kacir, M. Prakash and I. Zahed","Hadrons and QCD Instantons: a Bosonized View","59 pages LaTex, 42 postscript file figures","Acta Phys.Polon. B30 (1999) 287-348",,"SUNY-NTG-95-05","hep-ph",,"  In a dilute system of instantons and antiinstantons, the U$_{\rm A}$(1) and
scale anomalies are shown to be directly related to the bulk susceptibility and
compressibility of the system. Using $1/N_c$ (where $N_c$ is the number of
colors) as a book-keeping argument, mesonic, baryonic and gluonic correlators
are worked out in p-space and Fourier transformed to x-space for a comparison
with recently simulated correlators. The results are in overall agreement with
simulations and lattice calculations, for distances up to 1.5 fm, despite the
fact that some channels lack the necessary physical singularities. We analyze
various space-like form factors of the nucleon and show that they are amenable
to constituent quark form factors to leading order in $1/N_c$. Issues related
to the lack of confinement in the model and its consequence on the various
correlation functions and form factors are also discussed.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 20:34:53 GMT""}]","2007-05-23"
"hep-ph/9602315","Richard Woodard","N. C. Tsamis (Ecole Polytechnique and FO.R.T.H., Greece) and R. P.
  Woodard (Univ. of Florida, Gainesville)","Quantum Gravity Slows Inflation","19 pages, plain TeX, 1 Postscript file, uses psfig.sty, revised June
  1996 for publication in Nuclear Physics B","Nucl.Phys.B474:235-248,1996","10.1016/0550-3213(96)00246-5","UFIFT-HEP-95-17","hep-ph astro-ph gr-qc hep-th",,"  We consider the quantum gravitational back-reaction on an initially
inflating, homogeneous and isotropic universe whose topology is $T^3 \times
\Re$. Although there is no secular effect at one loop, an explicit calculation
shows that two-loop processes act to slow the rate of expansion by an amount
which becomes non-perturbatively large at late times. By exploiting Feynman's
tree theorem we show that all higher loops act in the same sense.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 06:45:29 GMT""},{""version"":""v2"",""created"":""Fri, 16 Feb 1996 20:55:04 GMT""},{""version"":""v3"",""created"":""Fri, 4 Oct 1996 16:26:19 GMT""}]","2008-11-26"
"hep-ph/9602316","Richard Woodard","N. C. Tsamis (Ecole Polytechnique and FO.R.T.H., Greece) and R. P.
  Woodard (Univ. of Florida, Gainesville)","The Quantum Gravitational Back-Reaction On Inflation","65 pages, plain TeX, 5 Postscript files, uses psfig.sty, revised June
  1996 for publication in Annals of Physics, note that there may be a problem
  rotating figures 4-9 by -90 degrees on some machines","Annals Phys.253:1-54,1997","10.1006/aphy.1997.5613","UFIFT-HEP-96-5","hep-ph astro-ph gr-qc hep-th",,"  We describe our recent calculation of two-loop corrections to the expansion
rate of an initially inflating universe on the manifold $T^3 \times \Re$. If
correct, our result proves that quantum gravitational effects slow the rate of
inflation by an amount which becomes non-perturbatively large at late times. In
a preliminary discussion of basic issues we show that the expansion rate is a
gauge invariant, and that our ultraviolet regulator does not introduce spurious
time dependence. We also derive a sharp bound on the maximum strength of higher
loop effects.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 04:40:33 GMT""},{""version"":""v2"",""created"":""Fri, 16 Feb 1996 22:07:32 GMT""},{""version"":""v3"",""created"":""Fri, 4 Oct 1996 18:41:16 GMT""}]","2010-04-06"
"hep-ph/9602317","Richard Woodard","N. C. Tsamis (Ecole Polytechnique and FO.R.T.H., Greece) and R. P.
  Woodard (Univ. of Florida, Gainesville)","One Loop Graviton Self-Energy In A Locally De Sitter Background","35 pages, plain TeX, 4 Postscript files, uses psfig.sty, revised June
  1996 for publication in Physical Review D","Phys.Rev.D54:2621-2639,1996","10.1103/PhysRevD.54.2621","UFIFT-HEP-96-4","hep-ph astro-ph gr-qc hep-th",,"  The graviton tadpole has recently been computed at two loops in a locally de
Sitter background. We apply intermediate results of this work to exhibit the
graviton self-energy at one loop. This quantity is interesting both to check
the accuracy of the first calculation and to understand the relaxation effect
it reveals. In the former context we show that the self-energy obeys the
appropriate Ward identity. We also show that its flat space limit agrees with
the flat space result obtained by Capper in what should be the same gauge.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 06:33:48 GMT""},{""version"":""v2"",""created"":""Fri, 16 Feb 1996 22:08:52 GMT""},{""version"":""v3"",""created"":""Fri, 4 Oct 1996 18:42:36 GMT""}]","2014-11-17"
"hep-ph/9602318","Sven Heinemeyer","S. Heinemeyer, W. Hollik","The decay $h^0 \to A^0A^0$: a complete 1-loop calculation in the MSSM","25 pages, LaTex, 10 figures included. Complete ps-file also available
  via WWW at http://itpaxp1.physik.uni-karlsruhe.de/prep/prep.html","Nucl.Phys. B474 (1996) 32-56","10.1016/0550-3213(96)00278-7","KA-TP-17-1995","hep-ph",,"  In the minimal supersymmetric standard model the decay $h^0 \to A^0A^0$ of
the light neutral scalar $h^0$ is kinematically allowed for low values of
$\tan\beta$ when radiative corrections to the neutral Higgs masses are taken
into account. The width of this decay mode is revisited on the basis of a
complete 1-loop diagrammatic calculation. We give the analytical expressions
and numerical results and compare them with the corresponding ones from the
simpler and compact approximations of the effective potential method and the
renormalization group approach.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 14:10:54 GMT""}]","2009-10-28"
"hep-ph/9602319","Teruya Yamanishi Rcnp","T.Morii, A.I.Titov and T.Yamanishi","Delta s density in a proton and unpolarized lepton - polarized proton
  scatterings","LaTeX file, 12 pages+4 fiigures not included (available upon request)","Phys.Lett.B375:343-348,1996; Erratum-ibid.B389:767-768,1996","10.1016/0370-2693(96)00181-5","KOBE-FHD-95-06","hep-ph",,"  It is shown that the parity--violating deep--inelastic scatterings of
unpolarized charged leptons on polarized protons, $\ell^{\mp} + \vec P\to
\stackrel{\scriptscriptstyle(-)}{\nu_{\ell}} + X$, could provide a sensitive
test for the behavior and magnitude of the polarized strange--quark density in
a proton. Below charm threshold these processes are also helpful to uniquely
determine the magnitude of individual polarized parton distributions.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 10:48:37 GMT""}]","2014-11-17"
"hep-ph/9602320","Peter Sutton","J. Kwiecinski, A.D. Martin and P.J. Sutton","Constraints on gluon evolution at small x","17 LaTeX pages and 9 postscript figures","Z.Phys. C71 (1996) 585-594","10.1007/BF02907019","DTP/96/02","hep-ph",,"  The BFKL and the unified angular-ordered equations are solved to determine
the gluon distribution at small $x$. The impact of kinematic constraints is
investigated. Predictions are made for observables sensitive to the gluon at
small $x$. In particular comparison is made with measurements at the HERA
electron-proton collider of the proton structure function $F_2 (x, Q^2)$ as a
function of $\ln Q^2$, the charm component, $F_2^c(x,Q^2)$ and diffractive
$J/\psi$ photoproduction.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 11:01:54 GMT""}]","2009-10-28"
"hep-ph/9602321","Aharon Levy","Leonid Frankfurt and Aharon Levy","Hard diffractive electroproduction of heavy flavor vector mesons in QCD","7 pages, including 1 figure. Presented in the Durham Workshop on HERA
  Physics: Proton, Photon and Pomeron Structure, 17-23 Sep 1995, Durham,
  England","J.Phys.G22:873-878,1996","10.1088/0954-3899/22/6/019",,"hep-ph",,"  We outline $QCD$ predictions for the diffractive electroproduction of heavy
flavor vector mesons and compare them with available data.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 13:00:34 GMT""}]","2008-11-26"
"hep-ph/9602332","Yuping Kuang","Hua Wang, Chong-Sheng Li, Hong-Yi Zhou, Yu-Ping Kuang","Supersymmetric QCD Corrections to Top Quark Pair Production in
  Photon-Photon Collision","LaTex file for the 14-page text. Figures will be posted separately","Phys.Rev. D54 (1996) 4374-4379","10.1103/PhysRevD.54.4374","TUIMP-TH-95/76","hep-ph",,"  Supersymmetric QCD corrections to top quark pair production by photon fusion
are calculated in the minimal supersymmetric standard model taking into account
of the effects of stops in the corrections to the total cross-section of t
anti-t production at the future electron-positron linear collider. We find that
the relative correction can be a few percent for reasonable values of the
parameters.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 00:02:00 GMT""}]","2009-10-28"
"hep-th/9602075","Ahmed Hindawi","Ahmed Hindawi, Burt A. Ovrut, Daniel Waldram","Soft Supersymmetry Breaking Induced by Higher-Derivative
  Supergravitation in the Electroweak Standard Model","LaTeX2e with AMS-LaTeX 1.2, 13 pages","Phys.Lett. B381 (1996) 154-162","10.1016/0370-2693(96)00549-7","UPR-691T","hep-th hep-ph",,"  We show how spontaneous supersymmetry breaking in the vacuum state of
higher-derivative supergravity is transmitted, as explicit soft
supersymmetry-breaking terms, to the effective Lagrangian of the standard
electroweak model. The general structure of the soft supersymmetry breaking
terms is presented and a new scenario for understanding the gauge hierarchy
problem, based on the functional form of these terms, is discussed.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 00:51:59 GMT""},{""version"":""v2"",""created"":""Sun, 29 Dec 1996 00:23:16 GMT""}]","2009-10-30"
"hep-th/9602076",,"A.G. Ushveridze","Quasi-Exactly Solvable Models and W-Algebras","LaTeX, 14 pages. This is a new version with Acknowledgements which I
  have forgotten to include into the old one",,,,"hep-th",,"  The relationship between the quasi-exactly solvable problems and W-algebras
is revealed. This relationship enabled one to formulate a new general method
for building multi-dimensional and multi-channel exactly and quasi-exactly
solvable models with hermitian hamiltonians. The method is based on the use of
multi-parameter spectral differential equations constructable from generators
of finite-dimensional representations of simple Lie algebras and from
generators of the associated W-algebras. It is shown that algebras B(n),
C(n+1), D(2n+2) with n>1 and also algebras A(1), G(2), F(4), E(7) and E(8)
always lead to models with hermitian hamiltonians. The situation with the
remaining algebras A(n), D(2n+3) with n>1 and E(6) is still unclear.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 20:36:36 GMT""},{""version"":""v2"",""created"":""Thu, 22 Feb 1996 20:55:45 GMT""}]","2008-02-03"
"hep-th/9602077","M. B. Green","Michael B. Green and Michael Gutperle (DAMTP, Cambridge)","Comments on Three-Branes","13 pages, LATEX. Minor typos corrected","Phys.Lett. B377 (1996) 28-35","10.1016/0370-2693(96)00331-0","DAMTP/96-12","hep-th",,"  The Born--Infeld-like effective world-volume theory of a single 3-brane is
deduced from a manifestly space-time supersymmetric description of the
corresponding $D$-brane.
  This is shown to be invariant under $SL(2,R)$ transformations that act on the
abelian gauge field as well as the bulk fields. The effective theory of two
nearby parallel three-branes involves massive world-volume supermultiplets
which transform under $SL(2,Z)$ into the dyonic solitons of four-dimensional
$N=4$ spontaneously broken $SU(2)$ Yang--Mills theory.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 01:07:14 GMT""},{""version"":""v2"",""created"":""Wed, 21 Feb 1996 22:03:27 GMT""}]","2016-09-06"
"hep-th/9602078","David Adams","David H. Adams","Perturbative expansion in gauge theories on compact manifolds","47 pages, latex. Typo's in the Feynman diagrams corrected, 5
  references added, some clarifying comments added (mainly in the introduction)",,,"TCD-05-96","hep-th gr-qc",,"  A geometric formal method for perturbatively expanding functional integrals
arising in quantum gauge theories is described when the spacetime is a compact
riemannian manifold without boundary. This involves a refined version of the
Faddeev-Popov procedure using the covariant background field gauge-fixing
condition with background gauge field chosen to be a general critical point for
the action functional (i.e. a classical solution). The refinement takes into
account the gauge-fixing ambiguities coming from gauge transformations which
leave the critical point unchanged, resulting in the absence of infrared
divergences when the critical point is isolated modulo gauge transformations.
The procedure can be carried out using only the subgroup of gauge
transformations which are topologically trivial, possibly avoiding the usual
problems which arise due to gauge-fixing ambiguities. For Chern-Simons gauge
theory the method enables the partition function to be perturbatively expanded
for a number of simple spacetime manifolds such as $S^3$ and lens spaces, and
the expansions are shown to be formally independent of the metric used in the
gauge-fixing.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 23:46:31 GMT""},{""version"":""v2"",""created"":""Mon, 19 Feb 1996 00:00:10 GMT""}]","2009-09-25"
"hep-th/9602080","Kazuo Fujikawa","Kazuo Fujikawa (Dept. of Physics, Univ. of Tokyo)","Path integral of the hydrogen atom, the Jacobi's principle of least
  action and one-dimensional quantum gravity","29pages. Manuscript has been substantially modified and extended , to
  emphasize the gauge theoretical aspects of the problem. The title itself has
  been changed accordingly","Nucl.Phys. B484 (1997) 495-520","10.1016/S0550-3213(96)00584-6","UT-740, 1996","hep-th quant-ph",,"  A path integral evaluation of the Green's function for the hydrogen atom
initiated by Duru and Kleinert is studied by recognizing it as a special case
of the general treatment of the separable Hamiltonian of Liouville-type. The
basic dynamical principle involved is identified as the Jacobi's principle of
least action for given energy which is reparametrization invariant, and thus
the appearance of a gauge freedom is naturally understood. The separation of
variables in operator formalism corresponds to a choice of gauge in path
integral, and the Green's function is shown to be gauge independent if the
operator ordering is properly taken into account. Unlike the conventional
Feynman path integral,which deals with a space-time picture of particle motion,
the path integral on the basis of the Jacobi's principle sums over orbits in
space. We illustrate these properties by evaluating an exact path integral of
the Green's function for the hydrogen atom in parabolic coordinates, and thus
avoiding the use of the Kustaanheimo-Stiefel transformation. In the present
formulation , the Hamiltonian for Stark effect is converted to the one for
anharmonic oscillators with an unstable quartic coupling. We also study the
hydrogen atom path integral from a view point of one-dimensional quantum
gravity coupled to matter fields representing the electron coordinates. A
simple BRST analysis of the problem with an evaluation of Weyl anomaly is
presented .
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 10:59:33 GMT""},{""version"":""v2"",""created"":""Wed, 9 Oct 1996 12:46:32 GMT""}]","2009-10-30"
"math/9602216","Saharon Shelah","Oren Kolman, Saharon Shelah","Categoricity and amalgamation for AEC and $ \kappa $ measurable","We now use the framework of AECs rather than models of a fixed theory","[Sh:362]: Fund. Math. 151 (1996), 209--240",,"Shelah [Sh:E102], was previously Shelah [Sh:362]","math.LO","http://creativecommons.org/licenses/by/4.0/","  In the original version of this paper, we assume a theory $T$ that the logic
$\mathbb L _{\kappa, \aleph_{0}}$ is categorical in a cardinal $\lambda >
\kappa$, and $\kappa$ is a measurable cardinal. There we prove that the class
of model of $T$ of cardinality $<\lambda$ (but $\geq |T|+\kappa$) has the
amalgamation property; this is a step toward understanding the character of
such classes of models.
  In this revised version we replaced the class of models of $T$ by $\mathfrak
k$, an AEC (abstract elementary class) which has LS-number ${<} \, \kappa,$ or
at least which behave nicely for ultrapowers by $D$, a normal ultra-filter on
$\kappa$.
  Presently sub-section \S1A deals with $T \subseteq \mathbb L_{\kappa^{+},
\aleph_{0}}$ (and so does a large part of the introduction and little in the
rest of \S1), but otherwise, all is done in the context of AEC.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 00:00:00 GMT""},{""version"":""v2"",""created"":""Thu, 18 May 2023 13:38:36 GMT""}]","2023-05-19"
"math/9602217","Byunghan Kim","Byunghan Kim (Fields Institute)","A number of countable models of a countable supersimple theory",,,,"FI-MT1996-001","math.RA",,"  In this paper, we prove the number of countable models of a countable
supersimple theory is either 1 or infinite. This result is an extension of
Lachlan's theorem on a superstable theory.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 00:00:00 GMT""}]","2009-09-25"
"nucl-ex/9602002",,"E.J. Beise, D.H. Beck, E. Candell, R. Carr, F. Duncan, T. Forest, W.
  Korsch, J.W. Mark, R.D. McKeown, B.A. Mueller, and S. Wells","A High Power Hydrogen Target for Parity Violation Experiments","13 pages, 9 postscript figures","Nucl.Instrum.Meth. A378 (1996) 383-391","10.1016/0168-9002(96)00489-5",,"nucl-ex",,"  Parity-violating electron scattering measurements on hydrogen and deuterium,
such as those underway at the Bates and CEBAF laboratories, require
luminosities exceeding $10^{38}$cm$^{-2}$s$^{-1}$, resulting in large beam
power deposition into cryogenic liquid. Such targets must be able to absorb 500
watts or more with minimal change in target density. A 40~cm long liquid
hydrogen target, designed to absorb 500~watts of beam power without boiling,
has been developed for the SAMPLE experiment at Bates. In recent tests with
40~$\mu$A of incident beam, no evidence was seen for density fluctuations in
the target, at a sensitivity level of better than 1\%. A summary of the target
design and operational experience will be presented.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 20:16:56 GMT""}]","2009-10-30"
"nucl-th/9602025","Bengt Friman","Bengt Friman (GSI) and Mannque Rho (Saclay)","From Chiral Lagrangians to Landau Fermi Liquid Theory of Nuclear Matter","17 pages, 6 Postscript figures, uses article.sty, epsfig.sty","Nucl.Phys. A606 (1996) 303-319","10.1016/0375-9474(96)00215-1",,"nucl-th hep-ph",,"  A simple relation between the effective parameters of chiral Lagrangians in
medium as predicted by BR scaling and Landau Fermi liquid parameters is
derived. This provides a link between an effective theory of QCD at mean-field
level and many-body theory of nuclear matter. It connects in particular the
scaling vector-meson mass probed by dileptons produced in heavy-ion collisions
(e.g., CERES of CERN-SPS) to the scaling nucleon-mass relevant for low-energy
spectroscopic properties, e.g., the nuclear gyromagnetic ratios $\delta g_l$
and the effective axial-vector constant $g_A^\star$.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:13:25 GMT""}]","2009-10-30"
"nucl-th/9602026","Umnikov","C. Ciofi degli Atti, S. Scopetta and A.Yu. Umnikov (INFN, Perugia,
  Italy), L.P. Kaptari (LTP JINR, Dubna, Russia)","Spin Structure Function of the Deuteron in the Resonance Region and the
  GDH Sum Rule for the Neutron","13 pages, 7 Postscript figures, Talk presented at the 9-th Amsterdam
  miniconference ""Electromagnetic studies of the deuteron"", NIKHEF, Amsterdam,
  February 1-2, 1996; to appear in proceedings",,,,"nucl-th",,"  The nuclear effects in the spin-dependent structure function $g_1$ of the
deuteron are studied in the kinematics of future experiments at CEBAF, ($\nu
\leq 3~GeV, ~Q^2 \leq 2~GeV^2$). The magnitude of the nuclear effects is found
to be significantly larger than the one occurring in deep inelastic scattering
($\nu\to \infty, ~Q^2\to \infty$). We discuss the mechanism leading to large
effects in the region of the nucleon resonances. A possibility to measure the
neutron structure functions in the CEBAF experiments with deuterium is
analysed, and conclusions about the experimental study of the $Q^2$ dependence
of the Gerasimov-Drell-Hearn Sum Rule for the neutron are drawn.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:26:10 GMT""}]","2007-05-23"
"q-alg/9602024","Lynelle Lang","Dmitry Fuchs, Lynelle Lang","Massey products and deformations","13 pages, tex document",,,,"q-alg math.QA",,"  The classical deformation theory of Lie algebras involves different kinds of
Massey products of cohomology classes. Even the condition of extendibility of
an infinitesimal deformation to a formal one-parameter deformation of a Lie
algebra involves Massey powers of two dimensional cohomology classes which are
not powers in the usual definition of Massey products in the cohomology of a
differential graded Lie algebra. In the case of deformations with other local
bases, one deals with other, more specific Massey products. In the present work
a construction of generalized Massey products is given, depending on an
arbitrary graded commutative, associative algebra. In terms of these products,
the above condition of extendibility is generalized to deformations with
arbitrary local bases. Dually, a construction of generalized Massey products on
the cohomology of a differential graded commutative associative algebra depends
on a nilpotent graded Lie algebra. For example, the classical Massey products
correspond to the Lie algebra of strictly upper triangular matrices, while the
matric Massey products correspond to the Lie algebra of block strictly upper
triangular matrices.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 23:38:33 GMT""}]","2008-02-03"
"supr-con/9602001","Franco Nori","C. Reichhardt, C. J. Olson, J. Groth, Stuart Field, and Franco Nori","Vortex Plastic Flow, $B(x,y,H(t)), M(H(t)), J_c(B(t))$, Deep in the Bose
  Glass and Mott-Insulator Regimes","4 pages, 4 PostScript Figures","Phys. Rev. B 53 (1996) R8898-R8901","10.1103/PhysRevB.53.R8898",,"supr-con cond-mat.mtrl-sci cond-mat.supr-con",,"  We present simulations of flux-gradient-driven superconducting vortices
interacting with strong columnar pinning defects as an external field $H(t)$ is
quasi-statically swept from zero through a matching field $B_{\phi}$. We
analyze several measurable quantities, including the local flux density $
B(x,y,H(t))$, magnetization $M(H(t))$, critical current $J_{c}(B(t))$, and the
individual vortex flow paths. We find a significant change in the behavior of
these quantities as the local flux density crosses $B_{\phi}$, and quantify it
for many microscopic pinning parameters. Further, we find that for a given pin
density $J_c(B)$ can be enhanced by maximizing the distance between the pins
for $ B < B_{\phi} $.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 20:34:48 GMT""}]","2016-09-08"
